lower_h,lower_s,lower_v,upper_h,upper_s,upper_v,avg_iou
7,177,149,31,253,253,0.467093501103559
7,177,149,31,253,254,0.47949683135107424
7,177,149,31,253,255,0.6193084165801599
7,177,149,31,253,256,0.6193084165801599
7,177,149,31,254,250,0.4348380832726952
7,177,149,31,254,251,0.47548736358447796
7,177,149,31,254,252,0.4903688985413991
7,177,149,31,254,253,0.5288339093746302
7,177,149,31,254,254,0.5792484898321194
7,177,149,31,254,255,0.6731089623897796
7,177,149,31,254,256,0.6731089623897796
7,177,149,31,255,250,0.6553936942316383
7,177,149,31,255,251,0.7417550741230707
7,177,149,31,255,252,0.7588597846421177
7,177,149,31,255,253,0.7822882086025671
7,177,149,31,255,254,0.7931323978936545
7,177,149,31,255,255,0.8470435251296285
7,177,149,31,255,256,0.8470435251296285
7,177,149,31,256,250,0.6553936942316383
7,177,149,31,256,251,0.7417550741230707
7,177,149,31,256,252,0.7588597846421177
7,177,149,31,256,253,0.7822882086025671
7,177,149,31,256,254,0.7931323978936545
7,177,149,31,256,255,0.8470435251296285
7,177,149,31,256,256,0.8470435251296285
7,177,149,32,250,250,0.17446548474168064
7,177,149,32,250,251,0.18803955834444966
7,177,149,32,250,252,0.1926459801470242
7,177,149,32,250,253,0.2088868366018028
7,177,149,32,250,254,0.21166693298284195
7,177,149,32,250,255,0.24992692175093495
7,177,149,32,250,256,0.24992692175093495
7,177,149,32,251,250,0.2594875218892595
7,177,149,32,251,251,0.27347840153033515
7,177,149,32,251,252,0.2858980320437611
7,177,149,32,251,253,0.3133986790257749
7,177,149,32,251,254,0.31870375684557517
7,177,149,32,251,255,0.3957457063685544
7,177,149,32,251,256,0.3957457063685544
7,177,149,32,252,250,0.3238252494795572
7,177,149,32,252,251,0.34188484404685376
7,177,149,32,252,252,0.4076128942524903
7,177,149,32,252,253,0.4248425747520598
7,177,149,32,252,254,0.43990803230655534
7,177,149,32,252,255,0.5488352271071283
7,177,149,32,252,256,0.5488352271071283
7,177,149,32,253,250,0.35515773277353846
7,177,149,32,253,251,0.4161744322101688
7,177,149,32,253,252,0.43901527198755275
7,177,149,32,253,253,0.467093501103559
7,177,149,32,253,254,0.47949683135107424
7,177,149,32,253,255,0.6193084165801599
7,177,149,32,253,256,0.6193084165801599
7,177,149,32,254,250,0.4348380832726952
7,177,149,32,254,251,0.47548736358447796
7,177,149,32,254,252,0.4903688985413991
7,177,149,32,254,253,0.5288339093746302
7,177,149,32,254,254,0.5792484898321194
7,177,149,32,254,255,0.6731089623897796
7,177,149,32,254,256,0.6731089623897796
7,177,149,32,255,250,0.6553936942316383
7,177,149,32,255,251,0.7417550741230707
7,177,149,32,255,252,0.7588597846421177
7,177,149,32,255,253,0.7822882086025671
7,177,149,32,255,254,0.7931323978936545
7,177,149,32,255,255,0.8470435251296285
7,177,149,32,255,256,0.8470435251296285
7,177,149,32,256,250,0.6553936942316383
7,177,149,32,256,251,0.7417550741230707
7,177,149,32,256,252,0.7588597846421177
7,177,149,32,256,253,0.7822882086025671
7,177,149,32,256,254,0.7931323978936545
7,177,149,32,256,255,0.8470435251296285
7,177,149,32,256,256,0.8470435251296285
7,177,150,28,250,250,0.17446548474168064
7,177,150,28,250,251,0.17709730910432808
7,177,150,28,250,252,0.18035536167744914
7,177,150,28,250,253,0.18486108082145652
7,177,150,28,250,254,0.18651758306666022
7,177,150,28,250,255,0.20704244746526562
7,177,150,28,250,256,0.20704244746526562
7,177,150,28,251,250,0.2522087791266458
7,177,150,28,251,251,0.2552574095275998
7,177,150,28,251,252,0.2663286708115724
7,177,150,28,251,253,0.2819584282922682
7,177,150,28,251,254,0.2862756641667798
7,177,150,28,251,255,0.3444841306876662
7,177,150,28,251,256,0.3444841306876662
7,177,150,28,252,250,0.32225370274672016
7,177,150,28,252,251,0.33094453937341384
7,177,150,28,252,252,0.3944911955439693
7,177,150,28,252,253,0.4051535109561481
7,177,150,28,252,254,0.416343588571434
7,177,150,28,252,255,0.5149308536265709
7,177,150,28,252,256,0.5149308536265709
7,177,150,28,253,250,0.35358618604070136
7,177,150,28,253,251,0.4036606362372101
7,177,150,28,253,252,0.42589357327903177
7,177,150,28,253,253,0.44740443730764745
7,177,150,28,253,254,0.4559323876159529
7,177,150,28,253,255,0.5875317026740705
7,177,150,28,253,256,0.5875317026740705
7,177,150,28,254,250,0.4317722060718081
7,177,150,28,254,251,0.46147923714346933
7,177,150,28,254,252,0.47602437374592166
7,177,150,28,254,253,0.5082583815396389
7,177,150,28,254,254,0.5544568516717575
7,177,150,28,254,255,0.6401094223967339
7,177,150,28,254,256,0.6401094223967339
7,177,150,28,255,250,0.6525579649188753
7,177,150,28,255,251,0.7279770955701861
7,177,150,28,255,252,0.7444739033536708
7,177,150,28,255,253,0.7611769424311233
7,177,150,28,255,254,0.7686401336264842
7,177,150,28,255,255,0.8140026286436133
7,177,150,28,255,256,0.8140026286436133
7,177,150,28,256,250,0.6525579649188753
7,177,150,28,256,251,0.7279770955701861
7,177,150,28,256,252,0.7444739033536708
7,177,150,28,256,253,0.7611769424311233
7,177,150,28,256,254,0.7686401336264842
7,177,150,28,256,255,0.8140026286436133
7,177,150,28,256,256,0.8140026286436133
7,177,150,29,250,250,0.17446548474168064
7,177,150,29,250,251,0.17709730910432808
7,177,150,29,250,252,0.18035536167744914
7,177,150,29,250,253,0.18486108082145652
7,177,150,29,250,254,0.18651758306666022
7,177,150,29,250,255,0.2113357605351745
7,177,150,29,250,256,0.2113357605351745
7,177,150,29,251,250,0.2522087791266458
7,177,150,29,251,251,0.2552574095275998
7,177,150,29,251,252,0.2663286708115724
7,177,150,29,251,253,0.2819584282922682
7,177,150,29,251,254,0.2862756641667798
7,177,150,29,251,255,0.34877744375757497
7,177,150,29,251,256,0.34877744375757497
7,177,150,29,252,250,0.32225370274672016
7,177,150,29,252,251,0.33094453937341384
7,177,150,29,252,252,0.3944911955439693
7,177,150,29,252,253,0.4051535109561481
7,177,150,29,252,254,0.416343588571434
7,177,150,29,252,255,0.5192241666964796
7,177,150,29,252,256,0.5192241666964796
7,177,150,29,253,250,0.35358618604070136
7,177,150,29,253,251,0.4036606362372101
7,177,150,29,253,252,0.42589357327903177
7,177,150,29,253,253,0.44740443730764745
7,177,150,29,253,254,0.46512691649133286
7,177,150,29,253,255,0.5905712163518821
7,177,150,29,253,256,0.5905712163518821
7,177,150,29,254,250,0.4317722060718081
7,177,150,29,254,251,0.46147923714346933
7,177,150,29,254,252,0.47602437374592166
7,177,150,29,254,253,0.5082583815396389
7,177,150,29,254,254,0.5636513805471374
7,177,150,29,254,255,0.6431489360745454
7,177,150,29,254,256,0.6431489360745454
7,177,150,29,255,250,0.6525579649188753
7,177,150,29,255,251,0.7279770955701861
7,177,150,29,255,252,0.7444739033536708
7,177,150,29,255,253,0.7611769424311233
7,177,150,29,255,254,0.7778346625018642
7,177,150,29,255,255,0.8413582517439171
7,177,150,29,255,256,0.8413582517439171
7,177,150,29,256,250,0.6525579649188753
7,177,150,29,256,251,0.7279770955701861
7,177,150,29,256,252,0.7444739033536708
7,177,150,29,256,253,0.7611769424311233
7,177,150,29,256,254,0.7778346625018642
7,177,150,29,256,255,0.8413582517439171
7,177,150,29,256,256,0.8413582517439171
7,177,150,30,250,250,0.17446548474168064
7,177,150,30,250,251,0.18803955834444966
7,177,150,30,250,252,0.19190551365313305
7,177,150,30,250,253,0.20264223583665406
7,177,150,30,250,254,0.20528658002714653
7,177,150,30,250,255,0.23937527421298604
7,177,150,30,250,256,0.23937527421298604
7,177,150,30,251,250,0.2522087791266458
7,177,150,30,251,251,0.26619965876772145
7,177,150,30,251,252,0.2778788227872563
7,177,150,30,251,253,0.29973958330746575
7,177,150,30,251,254,0.3050446611272661
7,177,150,30,251,255,0.3768169574353866
7,177,150,30,251,256,0.3768169574353866
7,177,150,30,252,250,0.32225370274672016
7,177,150,30,252,251,0.3418867886135354
7,177,150,30,252,252,0.40604134751965326
7,177,150,30,252,253,0.42293466597134566
7,177,150,30,252,254,0.4380001235258413
7,177,150,30,252,255,0.5472636803742912
7,177,150,30,252,256,0.5472636803742912
7,177,150,30,253,250,0.35358618604070136
7,177,150,30,253,251,0.4146028854773317
7,177,150,30,253,252,0.4374437252547157
7,177,150,30,253,253,0.46518559232284495
7,177,150,30,253,254,0.4775889225703602
7,177,150,30,253,255,0.6177368698473229
7,177,150,30,253,256,0.6177368698473229
7,177,150,30,254,250,0.4317722060718081
7,177,150,30,254,251,0.47242148638359094
7,177,150,30,254,252,0.4875745257216055
7,177,150,30,254,253,0.5260395365548366
7,177,150,30,254,254,0.5761133866261647
7,177,150,30,254,255,0.6703145895699861
7,177,150,30,254,256,0.6703145895699861
7,177,150,30,255,250,0.6525579649188753
7,177,150,30,255,251,0.7389193448103077
7,177,150,30,255,252,0.7560240553293547
7,177,150,30,255,253,0.7789580974463208
7,177,150,30,255,254,0.7902966685808914
7,177,150,30,255,255,0.8442077958168654
7,177,150,30,255,256,0.8442077958168654
7,177,150,30,256,250,0.6525579649188753
7,177,150,30,256,251,0.7389193448103077
7,177,150,30,256,252,0.7560240553293547
7,177,150,30,256,253,0.7789580974463208
7,177,150,30,256,254,0.7902966685808914
7,177,150,30,256,255,0.8442077958168654
7,177,150,30,256,256,0.8442077958168654
7,177,150,31,250,250,0.17446548474168064
7,177,150,31,250,251,0.18803955834444966
7,177,150,31,250,252,0.19190551365313305
7,177,150,31,250,253,0.20264223583665406
7,177,150,31,250,254,0.20528658002714653
7,177,150,31,250,255,0.23937527421298604
7,177,150,31,250,256,0.23937527421298604
7,177,150,31,251,250,0.2522087791266458
7,177,150,31,251,251,0.26619965876772145
7,177,150,31,251,252,0.2778788227872563
7,177,150,31,251,253,0.29973958330746575
7,177,150,31,251,254,0.3050446611272661
7,177,150,31,251,255,0.3768169574353866
7,177,150,31,251,256,0.3768169574353866
7,177,150,31,252,250,0.32225370274672016
7,177,150,31,252,251,0.3418867886135354
7,177,150,31,252,252,0.40604134751965326
7,177,150,31,252,253,0.42293466597134566
7,177,150,31,252,254,0.4380001235258413
7,177,150,31,252,255,0.5472636803742912
7,177,150,31,252,256,0.5472636803742912
7,177,150,31,253,250,0.35358618604070136
7,177,150,31,253,251,0.4146028854773317
7,177,150,31,253,252,0.4374437252547157
7,177,150,31,253,253,0.46518559232284495
7,177,150,31,253,254,0.4775889225703602
7,177,150,31,253,255,0.6177368698473229
7,177,150,31,253,256,0.6177368698473229
7,177,150,31,254,250,0.4317722060718081
7,177,150,31,254,251,0.47242148638359094
7,177,150,31,254,252,0.4875745257216055
7,177,150,31,254,253,0.5260395365548366
7,177,150,31,254,254,0.5761133866261647
7,177,150,31,254,255,0.6703145895699861
7,177,150,31,254,256,0.6703145895699861
7,177,150,31,255,250,0.6525579649188753
7,177,150,31,255,251,0.7389193448103077
7,177,150,31,255,252,0.7560240553293547
7,177,150,31,255,253,0.7789580974463208
7,177,150,31,255,254,0.7902966685808914
7,177,150,31,255,255,0.8442077958168654
7,177,150,31,255,256,0.8442077958168654
7,177,150,31,256,250,0.6525579649188753
7,177,150,31,256,251,0.7389193448103077
7,177,150,31,256,252,0.7560240553293547
7,177,150,31,256,253,0.7789580974463208
7,177,150,31,256,254,0.7902966685808914
7,177,150,31,256,255,0.8442077958168654
7,177,150,31,256,256,0.8442077958168654
7,177,150,32,250,250,0.17446548474168064
7,177,150,32,250,251,0.18803955834444966
7,177,150,32,250,252,0.19190551365313305
7,177,150,32,250,253,0.20264223583665406
7,177,150,32,250,254,0.20528658002714653
7,177,150,32,250,255,0.23937527421298604
7,177,150,32,250,256,0.23937527421298604
7,177,150,32,251,250,0.2522087791266458
7,177,150,32,251,251,0.26619965876772145
7,177,150,32,251,252,0.2778788227872563
7,177,150,32,251,253,0.29973958330746575
7,177,150,32,251,254,0.3050446611272661
7,177,150,32,251,255,0.3768169574353866
7,177,150,32,251,256,0.3768169574353866
7,177,150,32,252,250,0.32225370274672016
7,177,150,32,252,251,0.3418867886135354
7,177,150,32,252,252,0.40604134751965326
7,177,150,32,252,253,0.42293466597134566
7,177,150,32,252,254,0.4380001235258413
7,177,150,32,252,255,0.5472636803742912
7,177,150,32,252,256,0.5472636803742912
7,177,150,32,253,250,0.35358618604070136
7,177,150,32,253,251,0.4146028854773317
7,177,150,32,253,252,0.4374437252547157
7,177,150,32,253,253,0.46518559232284495
7,177,150,32,253,254,0.4775889225703602
7,177,150,32,253,255,0.6177368698473229
7,177,150,32,253,256,0.6177368698473229
7,177,150,32,254,250,0.4317722060718081
7,177,150,32,254,251,0.47242148638359094
7,177,150,32,254,252,0.4875745257216055
7,177,150,32,254,253,0.5260395365548366
7,177,150,32,254,254,0.5761133866261647
7,177,150,32,254,255,0.6703145895699861
7,177,150,32,254,256,0.6703145895699861
7,177,150,32,255,250,0.6525579649188753
7,177,150,32,255,251,0.7389193448103077
7,177,150,32,255,252,0.7560240553293547
7,177,150,32,255,253,0.7789580974463208
7,177,150,32,255,254,0.7902966685808914
7,177,150,32,255,255,0.8442077958168654
7,177,150,32,255,256,0.8442077958168654
7,177,150,32,256,250,0.6525579649188753
7,177,150,32,256,251,0.7389193448103077
7,177,150,32,256,252,0.7560240553293547
7,177,150,32,256,253,0.7789580974463208
7,177,150,32,256,254,0.7902966685808914
7,177,150,32,256,255,0.8442077958168654
7,177,150,32,256,256,0.8442077958168654
7,177,151,28,250,250,0.17446548474168064
7,177,151,28,250,251,0.17709730910432808
7,177,151,28,250,252,0.18035536167744914
7,177,151,28,250,253,0.18486108082145652
7,177,151,28,250,254,0.18651758306666022
7,177,151,28,250,255,0.20704244746526562
7,177,151,28,250,256,0.20704244746526562
7,177,151,28,251,250,0.2522087791266458
7,177,151,28,251,251,0.2552574095275998
7,177,151,28,251,252,0.2663286708115724
7,177,151,28,251,253,0.2730295448395336
7,177,151,28,251,254,0.29438582550012404
7,177,151,28,251,255,0.36001836580231705
7,177,151,28,251,256,0.36001836580231705
7,177,151,28,252,250,0.33400027118844944
7,177,151,28,252,251,0.36061061481889045
7,177,151,28,252,252,0.3934900403649165
7,177,151,28,252,253,0.40415235577709535
7,177,151,28,252,254,0.41497840147445786
7,177,151,28,252,255,0.5122019432951055
7,177,151,28,252,256,0.5122019432951055
7,177,151,28,253,250,0.3695836060784085
7,177,151,28,253,251,0.40264022807394484
7,177,151,28,253,252,0.4248731651157665
7,177,151,28,253,253,0.44638402914438213
7,177,151,28,253,254,0.45454794753476413
7,177,151,28,253,255,0.584231405691438
7,177,151,28,253,256,0.584231405691438
7,177,151,28,254,250,0.43075179790854284
7,177,151,28,254,251,0.46045882898020396
7,177,151,28,254,252,0.4750039655826563
7,177,151,28,254,253,0.5072379733763737
7,177,151,28,254,254,0.5534364435084922
7,177,151,28,254,255,0.6373365768645928
7,177,151,28,254,256,0.6373365768645928
7,177,151,28,255,250,0.6515654090876098
7,177,151,28,255,251,0.7269845397389206
7,177,151,28,255,252,0.7434813475224054
7,177,151,28,255,253,0.7601843865998579
7,177,151,28,255,254,0.7676475777952187
7,177,151,28,255,255,0.8120263827413232
7,177,151,28,255,256,0.8120263827413232
7,177,151,28,256,250,0.6515654090876098
7,177,151,28,256,251,0.7269845397389206
7,177,151,28,256,252,0.7434813475224054
7,177,151,28,256,253,0.7601843865998579
7,177,151,28,256,254,0.7676475777952187
7,177,151,28,256,255,0.8120263827413232
7,177,151,28,256,256,0.8120263827413232
7,177,151,29,250,250,0.17446548474168064
7,177,151,29,250,251,0.17709730910432808
7,177,151,29,250,252,0.18035536167744914
7,177,151,29,250,253,0.18486108082145652
7,177,151,29,250,254,0.18651758306666022
7,177,151,29,250,255,0.2113357605351745
7,177,151,29,250,256,0.2113357605351745
7,177,151,29,251,250,0.2522087791266458
7,177,151,29,251,251,0.2552574095275998
7,177,151,29,251,252,0.2663286708115724
7,177,151,29,251,253,0.2730295448395336
7,177,151,29,251,254,0.29438582550012404
7,177,151,29,251,255,0.36431167887222593
7,177,151,29,251,256,0.36431167887222593
7,177,151,29,252,250,0.33400027118844944
7,177,151,29,252,251,0.36061061481889045
7,177,151,29,252,252,0.3934900403649165
7,177,151,29,252,253,0.40415235577709535
7,177,151,29,252,254,0.41497840147445786
7,177,151,29,252,255,0.5164952563650143
7,177,151,29,252,256,0.5164952563650143
7,177,151,29,253,250,0.3695836060784085
7,177,151,29,253,251,0.40264022807394484
7,177,151,29,253,252,0.4248731651157665
7,177,151,29,253,253,0.44638402914438213
7,177,151,29,253,254,0.4637424764101441
7,177,151,29,253,255,0.5872709193692496
7,177,151,29,253,256,0.5872709193692496
7,177,151,29,254,250,0.43075179790854284
7,177,151,29,254,251,0.46045882898020396
7,177,151,29,254,252,0.4750039655826563
7,177,151,29,254,253,0.5072379733763737
7,177,151,29,254,254,0.5626309723838722
7,177,151,29,254,255,0.6403760905424043
7,177,151,29,254,256,0.6403760905424043
7,177,151,29,255,250,0.6515654090876098
7,177,151,29,255,251,0.7269845397389206
7,177,151,29,255,252,0.7434813475224054
7,177,151,29,255,253,0.7601843865998579
7,177,151,29,255,254,0.7768421066705986
7,177,151,29,255,255,0.839382005841627
7,177,151,29,255,256,0.839382005841627
7,177,151,29,256,250,0.6515654090876098
7,177,151,29,256,251,0.7269845397389206
7,177,151,29,256,252,0.7434813475224054
7,177,151,29,256,253,0.7601843865998579
7,177,151,29,256,254,0.7768421066705986
7,177,151,29,256,255,0.839382005841627
7,177,151,29,256,256,0.839382005841627
7,177,151,30,250,250,0.17446548474168064
7,177,151,30,250,251,0.18803955834444966
7,177,151,30,250,252,0.19190551365313305
7,177,151,30,250,253,0.20264223583665406
7,177,151,30,250,254,0.20528658002714653
7,177,151,30,250,255,0.23937527421298604
7,177,151,30,250,256,0.23937527421298604
7,177,151,30,251,250,0.2522087791266458
7,177,151,30,251,251,0.26619965876772145
7,177,151,30,251,252,0.2778788227872563
7,177,151,30,251,253,0.2908106998547312
7,177,151,30,251,254,0.3131548224606103
7,177,151,30,251,255,0.3923511925500375
7,177,151,30,251,256,0.3923511925500375
7,177,151,30,252,250,0.33400027118844944
7,177,151,30,252,251,0.3715528640590121
7,177,151,30,252,252,0.4050401923406005
7,177,151,30,252,253,0.4219335107922929
7,177,151,30,252,254,0.43663493642886503
7,177,151,30,252,255,0.5445347700428258
7,177,151,30,252,256,0.5445347700428258
7,177,151,30,253,250,0.3695836060784085
7,177,151,30,253,251,0.4135824773140664
7,177,151,30,253,252,0.4364233170914503
7,177,151,30,253,253,0.4641651841595797
7,177,151,30,253,254,0.47620448248917147
7,177,151,30,253,255,0.6144365728646903
7,177,151,30,253,256,0.6144365728646903
7,177,151,30,254,250,0.43075179790854284
7,177,151,30,254,251,0.4714010782203256
7,177,151,30,254,252,0.4865541175583402
7,177,151,30,254,253,0.5250191283915713
7,177,151,30,254,254,0.5750929784628995
7,177,151,30,254,255,0.6675417440378452
7,177,151,30,254,256,0.6675417440378452
7,177,151,30,255,250,0.6515654090876098
7,177,151,30,255,251,0.7379267889790422
7,177,151,30,255,252,0.7550314994980891
7,177,151,30,255,253,0.7779655416150554
